location,description,secs,category,CDNumber,CDName,tracknum,clusterLabel,clusterName,FrequencyCutoff,FrequencyCutoff90,FrequencyCutoff95,FrequencyCutoff99
07004051.wav,"Running, 2 men. (With approach and stop)",28,,EC100A,Footsteps In Undergrowth: Running,11,5.0,footstep,15288.57421875,10637.40234375,12446.19140625,15288.57421875
07037082.wav,"Footsteps on Country Road, woman running, with start & stop.",67,,EC99G,Footsteps On Country Road: Running,10,5.0,footstep,9905.2734375,3875.9765625,5426.3671875,9905.2734375
07037081.wav,"Footsteps on Country Road, three men running, departing.",17,,EC99G,Footsteps On Country Road: Running,9,5.0,footstep,6804.4921875,2024.12109375,3660.64453125,6804.4921875
07037041.wav,"Footsteps on Pavement, two men running, with approach & stop.",17,,EC99D,Footsteps On Pavement: Running,5,5.0,footstep,6373.828125,2928.515625,4306.640625,6373.828125
07037080.wav,"Footsteps on Country Road, three men running, with approach & stop.",17,,EC99G,Footsteps On Country Road: Running,8,5.0,footstep,7795.01953125,3789.84375,4995.703125,7795.01953125
07064127.wav,2 men 2 women start and stop (reprocessed),67,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,52,5.0,footstep,4952.63671875,1894.921875,3057.71484375,4952.63671875
07037042.wav,"Footsteps on Pavement, two men running, departing.",19,,EC99D,Footsteps On Pavement: Running,6,5.0,footstep,6546.09375,3014.6484375,4263.57421875,6546.09375
07037048.wav,"Footsteps on Pavement, woman running, departing.",25,,EC99D,Footsteps On Pavement: Running,12,5.0,footstep,6589.16015625,3186.9140625,3875.9765625,6589.16015625
07037047.wav,"Footsteps on Pavement, woman running, with approach & stop.",17,,EC99D,Footsteps On Pavement: Running,11,5.0,footstep,6029.296875,2627.05078125,3703.7109375,6029.296875
07037050.wav,"Footsteps on Country Road, man walking, with approach & stop.",17,,EC99E,Footsteps On Country Road: Walking,2,5.0,footstep,9819.140625,4091.30859375,5383.30078125,9819.140625
07037051.wav,"Footsteps on Country Road, man walking, departing.",18,,EC99E,Footsteps On Country Road: Walking,3,5.0,footstep,11197.265625,5598.6328125,8225.68359375,11197.265625
07037052.wav,"Footsteps on Country Road, two men walking, with start & stop.",69,,EC99E,Footsteps On Country Road: Walking,4,5.0,footstep,9216.2109375,3186.9140625,5124.90234375,9216.2109375
07037053.wav,"Footsteps on Country Road, two men walking, with approach & stop.",21,,EC99E,Footsteps On Country Road: Walking,5,5.0,footstep,10379.00390625,4478.90625,6589.16015625,10379.00390625
07037054.wav,"Footsteps on Country Road, two men walking, departing.",18,,EC99E,Footsteps On Country Road: Walking,6,5.0,footstep,9087.01171875,1765.72265625,4220.5078125,9087.01171875
07037046.wav,"Footsteps on Pavement, woman running, with start & stop.",67,,EC99D,Footsteps On Pavement: Running,10,5.0,footstep,6201.5625,2885.44921875,3703.7109375,6201.5625
07037055.wav,"Footsteps on Country Road, three men walking, with start & stop.",77,,EC99E,Footsteps On Country Road: Walking,7,5.0,footstep,13049.12109375,4608.10546875,6416.89453125,13049.12109375
07037056.wav,"Footsteps on Country Road, three men walking, with approach & stop.",17,,EC99E,Footsteps On Country Road: Walking,8,5.0,footstep,11154.19921875,5167.96875,7019.82421875,11154.19921875
07037045.wav,"Footsteps on Pavement, three men running, departing.",18,,EC99D,Footsteps On Pavement: Running,9,5.0,footstep,6761.42578125,3229.98046875,4220.5078125,6761.42578125
07037044.wav,"Footsteps on Pavement, three men running, with approach & stop.",18,,EC99D,Footsteps On Pavement: Running,8,5.0,footstep,6675.29296875,2885.44921875,4263.57421875,6675.29296875
07037043.wav,"Footsteps on Pavement, three men running, with start & stop.",69,,EC99D,Footsteps On Pavement: Running,7,5.0,footstep,6201.5625,2540.91796875,3832.91015625,6201.5625
07037086.wav,"Footsteps on Country Road, two women running, with approach & stop.",19,,EC99H,Footsteps On Country Road: Running,2,5.0,footstep,9043.9453125,4392.7734375,5900.09765625,9043.9453125
07037087.wav,"Footsteps on Country Road, two women running, departing.",19,,EC99H,Footsteps On Country Road: Running,3,5.0,footstep,8354.8828125,3617.578125,5340.234375,8354.8828125
07037088.wav,"Footsteps on Country Road, man & woman running, with start & stop.",63,,EC99H,Footsteps On Country Road: Running,4,5.0,footstep,10292.87109375,4866.50390625,6503.02734375,10292.87109375
07037089.wav,"Footsteps on Country Road, man & woman running, with approach & stop.",20,,EC99H,Footsteps On Country Road: Running,5,5.0,footstep,10852.734375,4608.10546875,6546.09375,10852.734375
07037090.wav,"Footsteps on Country Road, man & woman running, departing.",18,,EC99H,Footsteps On Country Road: Running,6,5.0,footstep,9173.14453125,3617.578125,5383.30078125,9173.14453125
07037091.wav,"Footsteps on Country Road, two men & one woman running, with start & stop.",70,,EC99H,Footsteps On Country Road: Running,7,5.0,footstep,7062.890625,2583.984375,4220.5078125,7062.890625
07037092.wav,"Footsteps on Country Road, two men & one woman running, with approach & stop.",18,,EC99H,Footsteps On Country Road: Running,8,5.0,footstep,8010.3515625,3617.578125,4651.171875,8010.3515625
07037111.wav,"Footsteps Up Wooden Stairs, two women, slow, departing.",23,,EC99K,Slow Footsteps Up Wooden Stairs,3,5.0,footstep,2670.1171875,1507.32421875,1765.72265625,2670.1171875
07037079.wav,"Footsteps on Country Road, three men running, with start & stop.",69,,EC99G,Footsteps On Country Road: Running,7,5.0,footstep,7192.08984375,2799.31640625,4263.57421875,7192.08984375
07037077.wav,"Footsteps on Country Road, two men running, with approach & stop.",18,,EC99G,Footsteps On Country Road: Running,5,5.0,footstep,7838.0859375,2497.8515625,4306.640625,7838.0859375
07037099.wav,"Footsteps Up Wooden Stairs, man, slow, departing.",24,,EC99J,Slow Footsteps Up Wooden Stairs,3,5.0,footstep,4134.375,2282.51953125,2842.3828125,4134.375
07037100.wav,"Footsteps Up Wooden Stairs, two men, slow, with start & stop.",24,,EC99J,Slow Footsteps Up Wooden Stairs,4,5.0,footstep,3875.9765625,1894.921875,2454.78515625,3875.9765625
07037101.wav,"Footsteps Up Wooden Stairs, two men, slow, with approach & stop.",26,,EC99J,Slow Footsteps Up Wooden Stairs,5,5.0,footstep,3703.7109375,1981.0546875,2454.78515625,3703.7109375
07037102.wav,"Footsteps Up Wooden Stairs, two men, slow, departing.",24,,EC99J,Slow Footsteps Up Wooden Stairs,6,5.0,footstep,4306.640625,2368.65234375,3014.6484375,4306.640625
07037061.wav,"Footsteps on Country Road, two women walking, with start & stop.",75,,EC99F,Footsteps On Country Road: Walking,1,5.0,footstep,10292.87109375,4220.5078125,6201.5625,10292.87109375
07037062.wav,"Footsteps on Country Road, two women walking, with approach & stop.",17,,EC99F,Footsteps On Country Road: Walking,2,5.0,footstep,9819.140625,4780.37109375,6459.9609375,9819.140625
07037103.wav,"Footsteps Up Wooden Stairs, three men, slow, with start & stop.",26,,EC99J,Slow Footsteps Up Wooden Stairs,7,5.0,footstep,3832.91015625,1679.58984375,2368.65234375,3832.91015625
07064130.wav,1 man starts and stops (reprocessed),154,Footsteps: Male: Road: Running,ECD055,Footsteps 1,55,5.0,footstep,4134.375,1722.65625,2110.25390625,4134.375
07037194.wav,"Footsteps on Wood, man walking, with approach & stop. (Dead acoustic.)",15,,EC99S,Footsteps On Wood: Walking (Dead Acoustic),2,5.0,footstep,2670.1171875,1335.05859375,1593.45703125,2670.1171875
07037064.wav,"Footsteps on Country Road, man & woman, with start & stop.",71,,EC99F,Footsteps On Country Road: Walking,4,5.0,footstep,9259.27734375,3445.3125,4909.5703125,9259.27734375
07037104.wav,"Footsteps Up Wooden Stairs, three men, slow, with approach & stop.",24,,EC99J,Slow Footsteps Up Wooden Stairs,8,5.0,footstep,3531.4453125,1205.859375,1808.7890625,3531.4453125
07037105.wav,"Footsteps Up Wooden Stairs, three men, slow, departing.",25,,EC99J,Slow Footsteps Up Wooden Stairs,9,5.0,footstep,3832.91015625,1808.7890625,2368.65234375,3832.91015625
07064132.wav,1 man departs (reprocessed),14,Footsteps: Male: Road: Running,ECD055,Footsteps 1,57,5.0,footstep,2713.18359375,1636.5234375,1765.72265625,2713.18359375
07064133.wav,2 men start and stop (reprocessed),65,Footsteps: Male: Road: Running,ECD055,Footsteps 1,58,5.0,footstep,5038.76953125,1894.921875,2583.984375,5038.76953125
07037106.wav,"Footsteps Up Wooden Stairs, woman, slow, with start & stop.",20,,EC99J,Slow Footsteps Up Wooden Stairs,10,5.0,footstep,2282.51953125,1335.05859375,1550.390625,2282.51953125
07037107.wav,"Footsteps Up Wooden Stairs, woman, slow, with approach & stop.",24,,EC99J,Slow Footsteps Up Wooden Stairs,11,5.0,footstep,2282.51953125,1335.05859375,1507.32421875,2282.51953125
07037108.wav,"Footsteps Up Wooden Stairs, woman, slow, departing.",23,,EC99J,Slow Footsteps Up Wooden Stairs,12,5.0,footstep,1894.921875,1205.859375,1421.19140625,1894.921875
07064134.wav,2 men approach and stop (reprocessed),14,Footsteps: Male: Road: Running,ECD055,Footsteps 1,59,5.0,footstep,4392.7734375,1808.7890625,2239.453125,4392.7734375
07037109.wav,"Footsteps Up Wooden Stairs, two women, slow, with start & stop.",28,,EC99K,Slow Footsteps Up Wooden Stairs,1,5.0,footstep,3014.6484375,1550.390625,1851.85546875,3014.6484375
07037098.wav,"Footsteps Up Wooden Stairs, man, slow, with approach & stop.",23,,EC99J,Slow Footsteps Up Wooden Stairs,2,5.0,footstep,3574.51171875,1507.32421875,2110.25390625,3574.51171875
07037078.wav,"Footsteps on Country Road, two men running, departing.",18,,EC99G,Footsteps On Country Road: Running,6,5.0,footstep,7881.15234375,2928.515625,4694.23828125,7881.15234375
07037097.wav,"Footsteps Up Wooden Stairs, man, slow, with start & stop.",29,,EC99J,Slow Footsteps Up Wooden Stairs,1,5.0,footstep,4177.44140625,2067.1875,2799.31640625,4177.44140625
07037095.wav,"Footsteps on Country Road, two men & two women running, with approach & stop.",20,,EC99H,Footsteps On Country Road: Running,11,5.0,footstep,7493.5546875,3186.9140625,4565.0390625,7493.5546875
07037076.wav,"Footsteps on Country Road, two men running, with start & stop.",69,,EC99G,Footsteps On Country Road: Running,4,5.0,footstep,8613.28125,3445.3125,4995.703125,8613.28125
07037093.wav,"Footsteps on Country Road, two men & one woman running, departing.",19,,EC99H,Footsteps On Country Road: Running,9,5.0,footstep,8096.484375,3574.51171875,4694.23828125,8096.484375
07037075.wav,"Footsteps on Country Road, man running, departing.",18,,EC99G,Footsteps On Country Road: Running,3,5.0,footstep,7751.953125,1765.72265625,2670.1171875,7751.953125
07037074.wav,"Footsteps on Country Road, man running, with approach & stop.",16,,EC99G,Footsteps On Country Road: Running,2,5.0,footstep,8354.8828125,2454.78515625,4306.640625,8354.8828125
07037073.wav,"Footsteps on Country Road, man running, with start & stop.",68,,EC99G,Footsteps On Country Road: Running,1,5.0,footstep,9130.078125,2799.31640625,4565.0390625,9130.078125
07037072.wav,"Footsteps on Country Road, two men & two women walking, departing.",16,,EC99F,Footsteps On Country Road: Walking,12,5.0,footstep,7579.6875,3832.91015625,4952.63671875,7579.6875
07037071.wav,"Footsteps on Country Road, two men & two women walking, with approach & stop.",17,,EC99F,Footsteps On Country Road: Walking,11,5.0,footstep,8527.1484375,2885.44921875,4780.37109375,8527.1484375
07037094.wav,"Footsteps on Country Road, two men & two women running, with start & stop.",71,,EC99H,Footsteps On Country Road: Running,10,5.0,footstep,7235.15625,2368.65234375,3703.7109375,7235.15625
07037070.wav,"Footsteps on Country Road, two men & two women walking, with start & stop.",69,,EC99F,Footsteps On Country Road: Walking,10,5.0,footstep,8656.34765625,3359.1796875,4694.23828125,8656.34765625
07037069.wav,"Footsteps on Country Road, two men & one woman walking, departing.",18,,EC99F,Footsteps On Country Road: Walking,9,5.0,footstep,6718.359375,1808.7890625,3316.11328125,6718.359375
07037068.wav,"Footsteps on Country Road, two men & one woman walking, with approach & stop.",18,,EC99F,Footsteps On Country Road: Walking,8,5.0,footstep,9646.875,3789.84375,5383.30078125,9646.875
07037067.wav,"Footsteps on Country Road, two men & one woman walking, with start & stop.",69,,EC99F,Footsteps On Country Road: Walking,7,5.0,footstep,7838.0859375,2885.44921875,4220.5078125,7838.0859375
07037066.wav,"Footsteps on Country Road, man & woman, departing.",17,,EC99F,Footsteps On Country Road: Walking,6,5.0,footstep,7838.0859375,2024.12109375,3832.91015625,7838.0859375
07037065.wav,"Footsteps on Country Road, man & woman, with approach & stop.",17,,EC99F,Footsteps On Country Road: Walking,5,5.0,footstep,8484.08203125,4780.37109375,5770.8984375,8484.08203125
07037058.wav,"Footsteps on Country Road, woman walking, with start & stop.",67,,EC99E,Footsteps On Country Road: Walking,10,5.0,footstep,10292.87109375,5081.8359375,6632.2265625,10292.87109375
07037059.wav,"Footsteps on Country Road, woman walking, with approach & stop.",17,,EC99E,Footsteps On Country Road: Walking,11,5.0,footstep,10379.00390625,6287.6953125,7493.5546875,10379.00390625
07037060.wav,"Footsteps on Country Road, woman walking, departing.",17,,EC99E,Footsteps On Country Road: Walking,12,5.0,footstep,9000.87890625,3746.77734375,5857.03125,9000.87890625
07064128.wav,2 men 2 women approach and stop (reprocessed),14,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,53,5.0,footstep,4823.4375,1593.45703125,2153.3203125,4823.4375
07064129.wav,2 men 2 women depart (reprocessed),14,Footsteps: Male: Road: Walking,ECD055,Footsteps 1,54,5.0,footstep,5469.43359375,2196.38671875,3359.1796875,5469.43359375
07037096.wav,"Footsteps on Country Road, two men & two women running, departing.",20,,EC99H,Footsteps On Country Road: Running,12,5.0,footstep,7019.82421875,2971.58203125,4177.44140625,7019.82421875
07037195.wav,"Footsteps on Wood, man walking, departing. (Dead acoustic.)",16,,EC99S,Footsteps On Wood: Walking (Dead Acoustic),3,5.0,footstep,2411.71875,1335.05859375,1593.45703125,2411.71875
07064200.wav,1 woman approaches and stops (reprocessed),11,Footsteps: Female: Stone: Running,ECD056,Footsteps 2,26,5.0,footstep,3057.71484375,1981.0546875,2196.38671875,3057.71484375
07037197.wav,"Footsteps on Wood, two men walking, with approach & stop. (Dead acoustic.)",16,,EC99S,Footsteps On Wood: Walking (Dead Acoustic),5,5.0,footstep,2885.44921875,1291.9921875,1636.5234375,2885.44921875
07064209.wav,1 woman approaches and stops (reprocessed),22,Footsteps: Female: Wooden Stairs: Ascending,ECD056,Footsteps 2,35,5.0,footstep,2067.1875,1464.2578125,1550.390625,2067.1875
07064210.wav,1 woman departs (reprocessed),19,Footsteps: Female: Wooden Stairs: Ascending,ECD056,Footsteps 2,36,5.0,footstep,1851.85546875,1421.19140625,1550.390625,1851.85546875
07064211.wav,2 women start and stop (reprocessed),25,Footsteps: Female: Wooden Stairs: Ascending,ECD056,Footsteps 2,37,5.0,footstep,2670.1171875,1722.65625,1937.98828125,2670.1171875
07064212.wav,2 women approach and stop (reprocessed),24,Footsteps: Female: Wooden Stairs: Ascending,ECD056,Footsteps 2,38,5.0,footstep,2153.3203125,1464.2578125,1593.45703125,2153.3203125
07064213.wav,2 women depart (reprocessed),20,Footsteps: Female: Wooden Stairs: Ascending,ECD056,Footsteps 2,39,5.0,footstep,2196.38671875,1636.5234375,1808.7890625,2196.38671875
07064214.wav,1 man 1 woman start and stop (reprocessed),22,Footsteps: Male: Wooden Stairs: Ascending,ECD056,Footsteps 2,40,5.0,footstep,2756.25,1636.5234375,2024.12109375,2756.25
07064215.wav,1 man 1 woman approach and stop (reprocessed),20,Footsteps: Male: Wooden Stairs: Ascending,ECD056,Footsteps 2,41,5.0,footstep,2196.38671875,1335.05859375,1550.390625,2196.38671875
07064216.wav,1 man 1 woman depart (reprocessed),16,Footsteps: Male: Wooden Stairs: Ascending,ECD056,Footsteps 2,42,5.0,footstep,3229.98046875,2282.51953125,2454.78515625,3229.98046875
07064217.wav,1 man starts and stops (reprocessed),15,Footsteps: Male: Wooden Stairs: Descending,ECD056,Footsteps 2,43,5.0,footstep,3273.046875,1722.65625,2153.3203125,3273.046875
07064218.wav,1 man approaches and stops (reprocessed),16,Footsteps: Male: Wooden Stairs: Descending,ECD056,Footsteps 2,44,5.0,footstep,3746.77734375,1722.65625,2239.453125,3746.77734375
07064219.wav,1 man departs (reprocessed),17,Footsteps: Male: Wooden Stairs: Descending,ECD056,Footsteps 2,45,5.0,footstep,3488.37890625,1981.0546875,2368.65234375,3488.37890625
07064220.wav,2 men start and stop (reprocessed),16,Footsteps: Male: Wooden Stairs: Descending,ECD056,Footsteps 2,46,5.0,footstep,3100.78125,1937.98828125,2282.51953125,3100.78125
07064221.wav,2 men approach and stop (reprocessed),17,Footsteps: Male: Wooden Stairs: Descending,ECD056,Footsteps 2,47,5.0,footstep,3875.9765625,2454.78515625,2670.1171875,3875.9765625
07064222.wav,2 men depart (reprocessed),16,Footsteps: Male: Wooden Stairs: Descending,ECD056,Footsteps 2,48,5.0,footstep,3919.04296875,2368.65234375,2713.18359375,3919.04296875
07064223.wav,1 woman starts and stops (reprocessed),14,Footsteps: Female: Wooden Stairs: Descending,ECD056,Footsteps 2,49,5.0,footstep,2239.453125,1550.390625,1808.7890625,2239.453125
07064224.wav,1 woman approaches and stops (reprocessed),16,Footsteps: Female: Wooden Stairs: Descending,ECD056,Footsteps 2,50,5.0,footstep,2670.1171875,1722.65625,2024.12109375,2670.1171875
07064225.wav,1 woman departs (reprocessed),15,Footsteps: Female: Wooden Stairs: Descending,ECD056,Footsteps 2,51,5.0,footstep,3143.84765625,2067.1875,2325.5859375,3143.84765625
07064226.wav,2 women start and stop (reprocessed),16,Footsteps: Female: Wooden Stairs: Descending,ECD056,Footsteps 2,52,5.0,footstep,2454.78515625,1593.45703125,1851.85546875,2454.78515625
07064227.wav,2 women approach and stop (reprocessed),14,Footsteps: Female: Wooden Stairs: Descending,ECD056,Footsteps 2,53,5.0,footstep,2627.05078125,1808.7890625,2067.1875,2627.05078125
07064208.wav,1 woman starts and stops (reprocessed),17,Footsteps: Female: Wooden Stairs: Ascending,ECD056,Footsteps 2,34,5.0,footstep,2196.38671875,1507.32421875,1722.65625,2196.38671875
07043089.wav,Two men walking on pavement.,53,,ECD007,"Crowds, Children & Footsteps",44,5.0,footstep,9259.27734375,1765.72265625,2928.515625,9259.27734375
07064207.wav,2 men depart (reprocessed),20,Footsteps: Male: Wooden Stairs: Ascending,ECD056,Footsteps 2,33,5.0,footstep,3660.64453125,2368.65234375,2713.18359375,3660.64453125
07064205.wav,2 men start and stop (reprocessed),20,Footsteps: Male: Wooden Stairs: Ascending,ECD056,Footsteps 2,31,5.0,footstep,2842.3828125,1765.72265625,2067.1875,2842.3828125
